Type	AgentConfig	TestInstanzID	MaxRounds	VorschlaegeProRunde	ErzwungeneAkzeptanz	AnzahlPlanningObjects	ClientID	TargetValue
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	7311644a-a47e-4b00-abf3-6047ca61576f	100	100	1	6	baf322f4-7bad-4677-bde4-6b3bf78f726a	30,49669265625
remote	c4644725-e114-4657-8bc5-919d56919f29	7311644a-a47e-4b00-abf3-6047ca61576f	100	100	1	6	f12e3aaa-2b78-4ca3-85b9-92bb17a3e69e	6
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,2698530731618
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,95723196078431
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,04033137254902
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1441874742647
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,89858450980392
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,25944544375
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,03379039215686
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9767845604167
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,0367431511029
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,71778392156863
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	42,0410078341912
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,91913784313726
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1602699248775
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,06948882352941
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1134559968137
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,07446274509804
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,6017074877451
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,84125411764706
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,73725490196079
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9794556392157
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,13387862745098
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9990684416667
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,71453235294118
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,224430417402
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,05290745098039
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,2256837936275
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,86883156862745
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,43835083125
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,01456705882353
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,5426965394608
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,85521725490196
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,3924930219363
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,81810411764706
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,8342016034314
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,01578
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,7250947140931
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,92381823529412
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,3600677268382
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,90502647058824
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,2518060943627
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,10036607843137
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,1431015366422
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,12006490196078
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,29192671875
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,94186352941177
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,5840256363971
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,91662549019608
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9527389855392
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,86705196078431
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,5641323650735
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,76196274509804
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,2343035742647
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,4831520280637
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,78039215686275
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,39203863125
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,0051
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,26456475
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,0816330253677
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,92028705882353
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,2401553910539
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,93725490196078
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1980381523284
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,18365803921569
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,3808789488971
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,98674882352941
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1012786591912
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,94644647058823
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,0214434128676
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,92028705882353
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,77458745098039
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,147946742402
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,3503820693627
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,01610843137255
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,0583082416667
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,93333333333333
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,033349086152
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,97031745098039
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1011327129902
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,96196274509804
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9314883109069
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,89019607843137
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,2851148742647
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,98559588235294
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,5042688
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,00527
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1607345823529
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,96617117647059
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,5063932526961
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,86274509803922
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,3530684068627
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,99865843137255
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,5863529857843
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,85098039215686
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,3229992125
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,3951006419118
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,64472470588235
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,30472884375
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,0746
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,5865615095588
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,65882352941177
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,6040635376226
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,63921568627451
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,4713548188725
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,83921568627451
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,5779087875
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,05106
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,312120239951
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,7843137254902
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,5222926563725
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,83921568627451
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,3615761205882
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,78823529411765
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1608223761029
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,00970117647059
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,651235375
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,09126
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9847621872549
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,92156862745098
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,130088202451
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,80124529411765
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,6545316077206
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	41,6291955933823
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,2834865300245
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,5343032452206
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,6445691452206
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9162959822304
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,7735588383578
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,6961815377451
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	42,9188443596814
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,0727145686274
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,6044563295343
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,5282339121324
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,7624506808824
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,3710244117647
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1717595948529
